"","V2","V0","V1","V3.x","V4","V5","V6","V7","V8","V9","V10","V11","V12","X","Standardized","V3.y","lon","lat"
"179","Napoli",574,13,"Napoli","PROPN","SP","_",15,"obl","_","_",NA,NA,165,"Napoli","Napoli",14.2681244,40.8517746
"180","Napoli",574,13,"Napoli","PROPN","SP","_",15,"obl","_","_",NA,NA,160,"Napoli","Napoli",14.2681244,40.8517746
"181","Napoli",574,13,"Napoli","PROPN","SP","_",15,"obl","_","_",NA,NA,159,"Napoli","Napoli",14.2681244,40.8517746
"182","Napoli",542,17,"Napoli","PROPN","SP","_",13,"obl","_","_",NA,NA,163,"Napoli","Napoli",14.2681244,40.8517746
"183","Napoli",542,17,"Napoli","PROPN","SP","_",13,"obl","_","_",NA,NA,161,"Napoli","Napoli",14.2681244,40.8517746
"184","Napoli",542,17,"Napoli","PROPN","SP","_",13,"obl","_","_",NA,NA,168,"Napoli","Napoli",14.2681244,40.8517746
"185","Napoli",542,17,"Napoli","PROPN","SP","_",13,"obl","_","_",NA,NA,166,"Napoli","Napoli",14.2681244,40.8517746
"186","Napoli",542,17,"Napoli","PROPN","SP","_",13,"obl","_","_",NA,NA,162,"Napoli","Napoli",14.2681244,40.8517746
"187","Napoli",542,17,"Napoli","PROPN","SP","_",13,"obl","_","_",NA,NA,158,"Napoli","Napoli",14.2681244,40.8517746
"188","Napoli",542,17,"Napoli","PROPN","SP","_",13,"obl","_","_",NA,NA,165,"Napoli","Napoli",14.2681244,40.8517746
"189","Napoli",542,17,"Napoli","PROPN","SP","_",13,"obl","_","_",NA,NA,160,"Napoli","Napoli",14.2681244,40.8517746
"190","Napoli",542,17,"Napoli","PROPN","SP","_",13,"obl","_","_",NA,NA,159,"Napoli","Napoli",14.2681244,40.8517746
"191","Benevento",355,23,"Benevento","PROPN","SP","_",21,"obl","_","_",NA,NA,43,"Benevento","Benevento",14.7826208,41.1297613
"192","Lipari",506,61,"Liparo","PROPN","SP","_",59,"obl","_","SpaceAfter=No",NA,NA,144,"Lipari","Liparo",14.927204,38.493662
"193","Ponzo",1928,8,"Ponzo","PROPN","SP","_",6,"obl","_","_",NA,NA,209,"Ponza","Ponzo",12.9579459,40.9108657
"194","Ponzo",1928,8,"Ponzo","PROPN","SP","_",6,"obl","_","_",NA,NA,208,"Ponza","Ponzo",12.9579459,40.9108657
"195","Ponzo",585,23,"Ponzo","PROPN","SP","_",21,"nmod","_","SpaceAfter=No",NA,NA,209,"Ponza","Ponzo",12.9579459,40.9108657
"196","Ponzo",585,23,"Ponzo","PROPN","SP","_",21,"nmod","_","SpaceAfter=No",NA,NA,208,"Ponza","Ponzo",12.9579459,40.9108657
"197","Puglia",1332,37,"Puglia","PROPN","SP","_",35,"nmod","_","_",NA,NA,216,"Puglia","Puglia",17.1011931,40.7928393
"198","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,102,"Genova","Genova",8.946256,44.40565
"199","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,108,"Genova","Genova",8.946256,44.40565
"200","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,113,"Genova","Genova",8.946256,44.40565
"201","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,111,"Genova","Genova",8.946256,44.40565
"202","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,112,"Genova","Genova",8.946256,44.40565
"203","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,104,"Genova","Genova",8.946256,44.40565
"204","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,101,"Genova","Genova",8.946256,44.40565
"205","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,103,"Genova","Genova",8.946256,44.40565
"206","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,106,"Genova","Genova",8.946256,44.40565
"207","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,107,"Genova","Genova",8.946256,44.40565
"208","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,109,"Genova","Genova",8.946256,44.40565
"209","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,110,"Genova","Genova",8.946256,44.40565
"210","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,114,"Genova","Genova",8.946256,44.40565
"211","Genova",5369,4,"Genova","PROPN","SP","_",5,"obl","_","_",NA,NA,105,"Genova","Genova",8.946256,44.40565
"212","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,102,"Genova","Genova",8.946256,44.40565
"213","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,108,"Genova","Genova",8.946256,44.40565
"214","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,113,"Genova","Genova",8.946256,44.40565
"215","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,111,"Genova","Genova",8.946256,44.40565
"216","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,112,"Genova","Genova",8.946256,44.40565
"217","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,104,"Genova","Genova",8.946256,44.40565
"218","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,101,"Genova","Genova",8.946256,44.40565
"219","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,103,"Genova","Genova",8.946256,44.40565
"220","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,106,"Genova","Genova",8.946256,44.40565
"221","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,107,"Genova","Genova",8.946256,44.40565
"222","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,109,"Genova","Genova",8.946256,44.40565
"223","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,110,"Genova","Genova",8.946256,44.40565
"224","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,114,"Genova","Genova",8.946256,44.40565
"225","Genova",5358,18,"Genova","PROPN","SP","_",15,"conj","_","_",NA,NA,105,"Genova","Genova",8.946256,44.40565
"226","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,102,"Genova","Genova",8.946256,44.40565
"227","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,108,"Genova","Genova",8.946256,44.40565
"228","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,113,"Genova","Genova",8.946256,44.40565
"229","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,111,"Genova","Genova",8.946256,44.40565
"230","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,112,"Genova","Genova",8.946256,44.40565
"231","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,104,"Genova","Genova",8.946256,44.40565
"232","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,101,"Genova","Genova",8.946256,44.40565
"233","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,103,"Genova","Genova",8.946256,44.40565
"234","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,106,"Genova","Genova",8.946256,44.40565
"235","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,107,"Genova","Genova",8.946256,44.40565
"236","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,109,"Genova","Genova",8.946256,44.40565
"237","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,110,"Genova","Genova",8.946256,44.40565
"238","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,114,"Genova","Genova",8.946256,44.40565
"239","Genova",1955,35,"Genova","PROPN","SP","_",37,"obl","_","_",NA,NA,105,"Genova","Genova",8.946256,44.40565
"240","Procida",2217,9,"Procida","PROPN","SP","_",3,"nmod","_","_",NA,NA,215,"Procida","Procida",14.0150996,40.7578412
"241","Procida",2217,9,"Procida","PROPN","SP","_",3,"nmod","_","_",NA,NA,214,"Procida","Procida",14.0150996,40.7578412
"242","Procida",3132,40,"Procida","PROPN","SP","_",38,"nmod","_","_",NA,NA,215,"Procida","Procida",14.0150996,40.7578412
"243","Procida",3132,40,"Procida","PROPN","SP","_",38,"nmod","_","_",NA,NA,214,"Procida","Procida",14.0150996,40.7578412
"244","Alessandria",2365,34,"Alessandria","PROPN","SP","_",35,"obl","_","_",NA,NA,9,"Alessandria d'Egitto","Alessandria",29.9187387,31.2000924
"245","Alessandria",2365,34,"Alessandria","PROPN","SP","_",35,"obl","_","_",NA,NA,5,"Alessandria d'Egitto","Alessandria",29.9187387,31.2000924
"246","Alessandria",2365,34,"Alessandria","PROPN","SP","_",35,"obl","_","_",NA,NA,6,"Alessandria d'Egitto","Alessandria",29.9187387,31.2000924
"247","Alessandria",2365,34,"Alessandria","PROPN","SP","_",35,"obl","_","_",NA,NA,10,"Alessandria d'Egitto","Alessandria",29.9187387,31.2000924
"248","Raona",3125,33,"Raona","PROPN","SP","_",30,"nmod","_","_",NA,NA,31,"Aragona","Raona",13.618945,37.407403
"249","Lerici",5767,38,"Lerico","PROPN","SP","_",36,"obl","_","SpaceAfter=No",NA,NA,143,"Lerici","Lerico",9.9169337,44.0756332
"250","Palermo",6510,29,"Palermo","PROPN","SP","_",27,"obl","_","_",NA,NA,182,"Palermo","Palermo",13.3612671,38.1156879
"251","Palermo",6510,29,"Palermo","PROPN","SP","_",27,"obl","_","_",NA,NA,175,"Palermo","Palermo",13.3612671,38.1156879
"252","Palermo",6510,29,"Palermo","PROPN","SP","_",27,"obl","_","_",NA,NA,176,"Palermo","Palermo",13.3612671,38.1156879
"253","Palermo",6510,29,"Palermo","PROPN","SP","_",27,"obl","_","_",NA,NA,177,"Palermo","Palermo",13.3612671,38.1156879
"254","Palermo",6510,29,"Palermo","PROPN","SP","_",27,"obl","_","_",NA,NA,178,"Palermo","Palermo",13.3612671,38.1156879
"255","Palermo",6510,29,"Palermo","PROPN","SP","_",27,"obl","_","_",NA,NA,179,"Palermo","Palermo",13.3612671,38.1156879
"256","Palermo",6510,29,"Palermo","PROPN","SP","_",27,"obl","_","_",NA,NA,180,"Palermo","Palermo",13.3612671,38.1156879
"257","Palermo",6510,29,"Palermo","PROPN","SP","_",27,"obl","_","_",NA,NA,181,"Palermo","Palermo",13.3612671,38.1156879
