"","V2","V0","V1","V3.x","V4","V5","V6","V7","V8","V9","V10","V11","V12","X","Standardized","V3.y","lon","lat"
"179","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,134,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"180","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,135,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"181","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,121,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"182","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,122,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"183","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,126,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"184","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,123,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"185","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,124,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"186","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,129,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"187","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,125,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"188","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,127,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"189","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,130,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"190","Inghilterra",6573,15,"Inghilterra","PROPN","SP","_",13,"nmod","_","_",NA,NA,128,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"191","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,120,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"192","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,132,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"193","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,119,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"194","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,133,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"195","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,131,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"196","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,118,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"197","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,134,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"198","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,135,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"199","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,121,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"200","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,122,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"201","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,126,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"202","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,123,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"203","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,124,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"204","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,129,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"205","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,125,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"206","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,127,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"207","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,130,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"208","Inghilterra",5190,14,"Inghilterra","PROPN","SP","_",12,"nmod","_","_",NA,NA,128,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"209","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,120,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"210","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,132,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"211","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,119,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"212","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,133,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"213","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,131,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"214","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,118,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"215","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,134,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"216","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,135,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"217","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,121,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"218","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,122,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"219","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,126,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"220","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,123,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"221","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,124,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"222","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,129,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"223","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,125,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"224","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,127,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"225","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,130,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"226","Inghilterra",2304,34,"Inghilterra","PROPN","SP","_",32,"nmod","_","SpaceAfter=No",NA,NA,128,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"227","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,120,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"228","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,132,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"229","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,119,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"230","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,133,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"231","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,131,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"232","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,118,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"233","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,134,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"234","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,135,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"235","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,121,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"236","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,122,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"237","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,126,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"238","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,123,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"239","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,124,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"240","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,129,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"241","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,125,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"242","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,127,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"243","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,130,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"244","Inghilterra",2046,31,"Inghilterra","PROPN","SP","_",29,"obl","_","_",NA,NA,128,"Inghilterra","Inghilterra",-1.1743197,52.3555177
"245","Scozia",33,29,"Scozia","PROPN","SP","_",27,"nmod","_","SpaceAfter=No",NA,NA,231,"Scozia","Scozia",-4.2026458,56.4906712
"246","Scozia",33,29,"Scozia","PROPN","SP","_",27,"nmod","_","SpaceAfter=No",NA,NA,233,"Scozia","Scozia",-4.2026458,56.4906712
"247","Scozia",33,29,"Scozia","PROPN","SP","_",27,"nmod","_","SpaceAfter=No",NA,NA,234,"Scozia","Scozia",-4.2026458,56.4906712
"248","Scozia",33,29,"Scozia","PROPN","SP","_",27,"nmod","_","SpaceAfter=No",NA,NA,232,"Scozia","Scozia",-4.2026458,56.4906712
"249","Francia",56,11,"Francia","PROPN","SP","_",9,"nmod","_","SpaceAfter=No",NA,NA,93,"Francia","Francia",2.213749,46.227638
"250","Francia",56,11,"Francia","PROPN","SP","_",9,"nmod","_","SpaceAfter=No",NA,NA,90,"Francia","Francia",2.213749,46.227638
"251","Francia",56,11,"Francia","PROPN","SP","_",9,"nmod","_","SpaceAfter=No",NA,NA,97,"Francia","Francia",2.213749,46.227638
"252","Francia",56,11,"Francia","PROPN","SP","_",9,"nmod","_","SpaceAfter=No",NA,NA,91,"Francia","Francia",2.213749,46.227638
"253","Francia",56,11,"Francia","PROPN","SP","_",9,"nmod","_","SpaceAfter=No",NA,NA,92,"Francia","Francia",2.213749,46.227638
"254","Francia",56,11,"Francia","PROPN","SP","_",9,"nmod","_","SpaceAfter=No",NA,NA,95,"Francia","Francia",2.213749,46.227638
"255","Francia",56,11,"Francia","PROPN","SP","_",9,"nmod","_","SpaceAfter=No",NA,NA,94,"Francia","Francia",2.213749,46.227638
"256","Francia",56,11,"Francia","PROPN","SP","_",9,"nmod","_","SpaceAfter=No",NA,NA,96,"Francia","Francia",2.213749,46.227638
"257","Francia",323,55,"Francia","PROPN","SP","_",53,"nmod","_","_",NA,NA,93,"Francia","Francia",2.213749,46.227638
"258","Francia",323,55,"Francia","PROPN","SP","_",53,"nmod","_","_",NA,NA,90,"Francia","Francia",2.213749,46.227638
"259","Francia",323,55,"Francia","PROPN","SP","_",53,"nmod","_","_",NA,NA,97,"Francia","Francia",2.213749,46.227638
"260","Francia",323,55,"Francia","PROPN","SP","_",53,"nmod","_","_",NA,NA,91,"Francia","Francia",2.213749,46.227638
"261","Francia",323,55,"Francia","PROPN","SP","_",53,"nmod","_","_",NA,NA,92,"Francia","Francia",2.213749,46.227638
"262","Francia",323,55,"Francia","PROPN","SP","_",53,"nmod","_","_",NA,NA,95,"Francia","Francia",2.213749,46.227638
"263","Francia",323,55,"Francia","PROPN","SP","_",53,"nmod","_","_",NA,NA,94,"Francia","Francia",2.213749,46.227638
"264","Francia",323,55,"Francia","PROPN","SP","_",53,"nmod","_","_",NA,NA,96,"Francia","Francia",2.213749,46.227638
"265","Francia",438,74,"Francia","PROPN","SP","_",72,"nmod","_","_",NA,NA,93,"Francia","Francia",2.213749,46.227638
"266","Francia",438,74,"Francia","PROPN","SP","_",72,"nmod","_","_",NA,NA,90,"Francia","Francia",2.213749,46.227638
"267","Francia",438,74,"Francia","PROPN","SP","_",72,"nmod","_","_",NA,NA,97,"Francia","Francia",2.213749,46.227638
"268","Francia",438,74,"Francia","PROPN","SP","_",72,"nmod","_","_",NA,NA,91,"Francia","Francia",2.213749,46.227638
"269","Francia",438,74,"Francia","PROPN","SP","_",72,"nmod","_","_",NA,NA,92,"Francia","Francia",2.213749,46.227638
"270","Francia",438,74,"Francia","PROPN","SP","_",72,"nmod","_","_",NA,NA,95,"Francia","Francia",2.213749,46.227638
"271","Francia",438,74,"Francia","PROPN","SP","_",72,"nmod","_","_",NA,NA,94,"Francia","Francia",2.213749,46.227638
"272","Francia",438,74,"Francia","PROPN","SP","_",72,"nmod","_","_",NA,NA,96,"Francia","Francia",2.213749,46.227638
"273","Francia",584,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,93,"Francia","Francia",2.213749,46.227638
"274","Francia",584,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,90,"Francia","Francia",2.213749,46.227638
"275","Francia",584,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,97,"Francia","Francia",2.213749,46.227638
"276","Francia",584,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,91,"Francia","Francia",2.213749,46.227638
"277","Francia",584,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,92,"Francia","Francia",2.213749,46.227638
"278","Francia",584,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,95,"Francia","Francia",2.213749,46.227638
"279","Francia",584,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,94,"Francia","Francia",2.213749,46.227638
"280","Francia",584,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,96,"Francia","Francia",2.213749,46.227638
"281","Francia",6670,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,93,"Francia","Francia",2.213749,46.227638
"282","Francia",6670,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,90,"Francia","Francia",2.213749,46.227638
"283","Francia",6670,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,97,"Francia","Francia",2.213749,46.227638
"284","Francia",6670,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,91,"Francia","Francia",2.213749,46.227638
"285","Francia",6670,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,92,"Francia","Francia",2.213749,46.227638
"286","Francia",6670,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,95,"Francia","Francia",2.213749,46.227638
"287","Francia",6670,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,94,"Francia","Francia",2.213749,46.227638
"288","Francia",6670,9,"Francia","PROPN","SP","_",7,"nmod","_","_",NA,NA,96,"Francia","Francia",2.213749,46.227638
"289","Francia",6503,27,"Francia","PROPN","SP","_",25,"nmod","_","SpaceAfter=No",NA,NA,93,"Francia","Francia",2.213749,46.227638
"290","Francia",6503,27,"Francia","PROPN","SP","_",25,"nmod","_","SpaceAfter=No",NA,NA,90,"Francia","Francia",2.213749,46.227638
"291","Francia",6503,27,"Francia","PROPN","SP","_",25,"nmod","_","SpaceAfter=No",NA,NA,97,"Francia","Francia",2.213749,46.227638
"292","Francia",6503,27,"Francia","PROPN","SP","_",25,"nmod","_","SpaceAfter=No",NA,NA,91,"Francia","Francia",2.213749,46.227638
"293","Francia",6503,27,"Francia","PROPN","SP","_",25,"nmod","_","SpaceAfter=No",NA,NA,92,"Francia","Francia",2.213749,46.227638
"294","Francia",6503,27,"Francia","PROPN","SP","_",25,"nmod","_","SpaceAfter=No",NA,NA,95,"Francia","Francia",2.213749,46.227638
"295","Francia",6503,27,"Francia","PROPN","SP","_",25,"nmod","_","SpaceAfter=No",NA,NA,94,"Francia","Francia",2.213749,46.227638
"296","Francia",6503,27,"Francia","PROPN","SP","_",25,"nmod","_","SpaceAfter=No",NA,NA,96,"Francia","Francia",2.213749,46.227638
"297","Francia",1398,34,"Francia","PROPN","SP","_",32,"nmod","_","_",NA,NA,93,"Francia","Francia",2.213749,46.227638
"298","Francia",1398,34,"Francia","PROPN","SP","_",32,"nmod","_","_",NA,NA,90,"Francia","Francia",2.213749,46.227638
"299","Francia",1398,34,"Francia","PROPN","SP","_",32,"nmod","_","_",NA,NA,97,"Francia","Francia",2.213749,46.227638
"300","Francia",1398,34,"Francia","PROPN","SP","_",32,"nmod","_","_",NA,NA,91,"Francia","Francia",2.213749,46.227638
"301","Francia",1398,34,"Francia","PROPN","SP","_",32,"nmod","_","_",NA,NA,92,"Francia","Francia",2.213749,46.227638
"302","Francia",1398,34,"Francia","PROPN","SP","_",32,"nmod","_","_",NA,NA,95,"Francia","Francia",2.213749,46.227638
"303","Francia",1398,34,"Francia","PROPN","SP","_",32,"nmod","_","_",NA,NA,94,"Francia","Francia",2.213749,46.227638
"304","Francia",1398,34,"Francia","PROPN","SP","_",32,"nmod","_","_",NA,NA,96,"Francia","Francia",2.213749,46.227638
"305","Roma",273,7,"Roma","PROPN","SP","_",5,"nmod","_","_",NA,NA,226,"Roma","Roma",12.496366,41.902783
"306","Roma",273,7,"Roma","PROPN","SP","_",5,"nmod","_","_",NA,NA,225,"Roma","Roma",12.496366,41.902783
"307","Roma",273,7,"Roma","PROPN","SP","_",5,"nmod","_","_",NA,NA,224,"Roma","Roma",12.496366,41.902783
"308","Roma",273,7,"Roma","PROPN","SP","_",5,"nmod","_","_",NA,NA,227,"Roma","Roma",12.496366,41.902783
"309","Calese",2041,26,"Calese","PROPN","SP","_",24,"nmod","_","SpaceAfter=No",NA,NA,50,"Calais","Calese",1.858686,50.95129
"310","Calese",2041,26,"Calese","PROPN","SP","_",24,"nmod","_","SpaceAfter=No",NA,NA,49,"Calais","Calese",1.858686,50.95129
"311","Calese",1843,87,"Calese","PROPN","SP","_",85,"obl","_","SpaceAfter=No",NA,NA,50,"Calais","Calese",1.858686,50.95129
"312","Calese",1843,87,"Calese","PROPN","SP","_",85,"obl","_","SpaceAfter=No",NA,NA,49,"Calais","Calese",1.858686,50.95129
"313","Londra",2054,39,"Londra","PROPN","SP","_",37,"obl","_","SpaceAfter=No",NA,NA,148,"Londra","Londra",-0.1277583,51.5073509
"314","Londra",2054,39,"Londra","PROPN","SP","_",37,"obl","_","SpaceAfter=No",NA,NA,147,"Londra","Londra",-0.1277583,51.5073509
"315","Londra",2054,39,"Londra","PROPN","SP","_",37,"obl","_","SpaceAfter=No",NA,NA,145,"Londra","Londra",-0.1277583,51.5073509
"316","Londra",2054,39,"Londra","PROPN","SP","_",37,"obl","_","SpaceAfter=No",NA,NA,146,"Londra","Londra",-0.1277583,51.5073509
"317","Londra",2054,39,"Londra","PROPN","SP","_",37,"obl","_","SpaceAfter=No",NA,NA,149,"Londra","Londra",-0.1277583,51.5073509
"318","Londra",2245,6,"Londra","PROPN","SP","_",4,"obl","_","SpaceAfter=No",NA,NA,148,"Londra","Londra",-0.1277583,51.5073509
"319","Londra",2245,6,"Londra","PROPN","SP","_",4,"obl","_","SpaceAfter=No",NA,NA,147,"Londra","Londra",-0.1277583,51.5073509
"320","Londra",2245,6,"Londra","PROPN","SP","_",4,"obl","_","SpaceAfter=No",NA,NA,145,"Londra","Londra",-0.1277583,51.5073509
"321","Londra",2245,6,"Londra","PROPN","SP","_",4,"obl","_","SpaceAfter=No",NA,NA,146,"Londra","Londra",-0.1277583,51.5073509
"322","Londra",2245,6,"Londra","PROPN","SP","_",4,"obl","_","SpaceAfter=No",NA,NA,149,"Londra","Londra",-0.1277583,51.5073509
"323","Londra",2850,11,"Londra","PROPN","SP","_",9,"nmod","_","_",NA,NA,148,"Londra","Londra",-0.1277583,51.5073509
"324","Londra",2850,11,"Londra","PROPN","SP","_",9,"nmod","_","_",NA,NA,147,"Londra","Londra",-0.1277583,51.5073509
"325","Londra",2850,11,"Londra","PROPN","SP","_",9,"nmod","_","_",NA,NA,145,"Londra","Londra",-0.1277583,51.5073509
"326","Londra",2850,11,"Londra","PROPN","SP","_",9,"nmod","_","_",NA,NA,146,"Londra","Londra",-0.1277583,51.5073509
"327","Londra",2850,11,"Londra","PROPN","SP","_",9,"nmod","_","_",NA,NA,149,"Londra","Londra",-0.1277583,51.5073509
"328","Londra",5716,13,"Londra","PROPN","SP","_",14,"obl","_","_",NA,NA,148,"Londra","Londra",-0.1277583,51.5073509
"329","Londra",5716,13,"Londra","PROPN","SP","_",14,"obl","_","_",NA,NA,147,"Londra","Londra",-0.1277583,51.5073509
"330","Londra",5716,13,"Londra","PROPN","SP","_",14,"obl","_","_",NA,NA,145,"Londra","Londra",-0.1277583,51.5073509
"331","Londra",5716,13,"Londra","PROPN","SP","_",14,"obl","_","_",NA,NA,146,"Londra","Londra",-0.1277583,51.5073509
"332","Londra",5716,13,"Londra","PROPN","SP","_",14,"obl","_","_",NA,NA,149,"Londra","Londra",-0.1277583,51.5073509
"333","Piccardia",2351,9,"Piccardia","PROPN","SP","_",5,"obl","_","_",NA,NA,200,"Piccardia","Piccardia",2.5280732,49.6636127
"334","Gales",5180,6,"Gales","PROPN","SP","_",16,"obl","_","_",NA,NA,99,"Galles","Gales",-3.783712,52.130661
"335","Gales",5180,6,"Gales","PROPN","SP","_",16,"obl","_","_",NA,NA,100,"Galles","Gales",-3.783712,52.130661
"336","Gales",2521,30,"Gales","PROPN","SP","_",28,"nmod","_","_",NA,NA,99,"Galles","Gales",-3.783712,52.130661
"337","Gales",2521,30,"Gales","PROPN","SP","_",28,"nmod","_","_",NA,NA,100,"Galles","Gales",-3.783712,52.130661
"338","Irlanda",5538,25,"Irlanda","PROPN","SP","_",23,"obl","_","SpaceAfter=No",NA,NA,136,"Irlanda","Irlanda",-8.24389,53.41291
"339","Irlanda",5538,25,"Irlanda","PROPN","SP","_",23,"obl","_","SpaceAfter=No",NA,NA,137,"Irlanda","Irlanda",-8.24389,53.41291
"340","Irlanda",2783,30,"Irlanda","PROPN","SP","_",28,"obl","_","SpaceAfter=No",NA,NA,136,"Irlanda","Irlanda",-8.24389,53.41291
"341","Irlanda",2783,30,"Irlanda","PROPN","SP","_",28,"obl","_","SpaceAfter=No",NA,NA,137,"Irlanda","Irlanda",-8.24389,53.41291
"342","Stanforda",2788,35,"Stanforda","PROPN","SP","_",47,"obl","_","SpaceAfter=No",NA,NA,253,"Strangford","Stanforda",-5.55569,54.36979
"343","Parigi",7740,9,"Parigi","PROPN","SP","_",7,"obl","_","_",NA,NA,184,"Parigi","Parigi",2.352222,48.856614
"344","Parigi",7740,9,"Parigi","PROPN","SP","_",7,"obl","_","_",NA,NA,185,"Parigi","Parigi",2.352222,48.856614
"345","Parigi",7740,9,"Parigi","PROPN","SP","_",7,"obl","_","_",NA,NA,188,"Parigi","Parigi",2.352222,48.856614
"346","Parigi",7740,9,"Parigi","PROPN","SP","_",7,"obl","_","_",NA,NA,183,"Parigi","Parigi",2.352222,48.856614
"347","Parigi",7740,9,"Parigi","PROPN","SP","_",7,"obl","_","_",NA,NA,189,"Parigi","Parigi",2.352222,48.856614
"348","Parigi",7740,9,"Parigi","PROPN","SP","_",7,"obl","_","_",NA,NA,186,"Parigi","Parigi",2.352222,48.856614
"349","Parigi",7740,9,"Parigi","PROPN","SP","_",7,"obl","_","_",NA,NA,187,"Parigi","Parigi",2.352222,48.856614
"350","Parigi",7669,46,"Parigi","PROPN","SP","_",44,"obl","_","_",NA,NA,184,"Parigi","Parigi",2.352222,48.856614
"351","Parigi",7669,46,"Parigi","PROPN","SP","_",44,"obl","_","_",NA,NA,185,"Parigi","Parigi",2.352222,48.856614
"352","Parigi",7669,46,"Parigi","PROPN","SP","_",44,"obl","_","_",NA,NA,188,"Parigi","Parigi",2.352222,48.856614
"353","Parigi",7669,46,"Parigi","PROPN","SP","_",44,"obl","_","_",NA,NA,183,"Parigi","Parigi",2.352222,48.856614
"354","Parigi",7669,46,"Parigi","PROPN","SP","_",44,"obl","_","_",NA,NA,189,"Parigi","Parigi",2.352222,48.856614
"355","Parigi",7669,46,"Parigi","PROPN","SP","_",44,"obl","_","_",NA,NA,186,"Parigi","Parigi",2.352222,48.856614
"356","Parigi",7669,46,"Parigi","PROPN","SP","_",44,"obl","_","_",NA,NA,187,"Parigi","Parigi",2.352222,48.856614
"357","Parigi",5528,15,"Parigi","PROPN","SP","_",10,"nmod","_","_",NA,NA,184,"Parigi","Parigi",2.352222,48.856614
"358","Parigi",5528,15,"Parigi","PROPN","SP","_",10,"nmod","_","_",NA,NA,185,"Parigi","Parigi",2.352222,48.856614
"359","Parigi",5528,15,"Parigi","PROPN","SP","_",10,"nmod","_","_",NA,NA,188,"Parigi","Parigi",2.352222,48.856614
"360","Parigi",5528,15,"Parigi","PROPN","SP","_",10,"nmod","_","_",NA,NA,183,"Parigi","Parigi",2.352222,48.856614
"361","Parigi",5528,15,"Parigi","PROPN","SP","_",10,"nmod","_","_",NA,NA,189,"Parigi","Parigi",2.352222,48.856614
"362","Parigi",5528,15,"Parigi","PROPN","SP","_",10,"nmod","_","_",NA,NA,186,"Parigi","Parigi",2.352222,48.856614
"363","Parigi",5528,15,"Parigi","PROPN","SP","_",10,"nmod","_","_",NA,NA,187,"Parigi","Parigi",2.352222,48.856614
"364","Ruem",6698,35,"Ruem","PROPN","SP","_",33,"nmod","_","SpaceAfter=No",NA,NA,228,"Rouen","Ruem",1.099971,49.443232
